id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra,fin_de_semana,tipo_compra,etapa_vida,meta_anual
18998,2023-09-26,3276,Cristian Cruz,27,valparaíso,Región de Valparaíso,App,1,397704,397704,544934,False,Individual,Joven,15000000
18999,2023-09-26,2466,Marta Fonseca,39,santiago,Región Metropolitana de Santiago,Web,3,740749,2222247,544934,False,Pack,Adulto Joven,15000000
19001,2023-09-26,2442,Martina Ferreira,41,antofagasta,Región de Antofagasta,Web,3,271803,815409,544934,False,Pack,Adulto Joven,15000000
19002,2023-09-26,3673,Francesca Molina,18,santiago,Región Metropolitana de Santiago,Tienda,4,842708,3370832,544934,False,Pack,Joven,15000000
19003,2023-09-26,3490,Anahí Valderrama,34,temuco,Región de la Araucanía,Web,1,870933,870933,544934,False,Individual,Adulto Joven,15000000
19004,2023-09-26,4843,Manuel Pinilla,22,valparaíso,Región de Valparaíso,Web,1,643380,643380,544934,False,Individual,Joven,15000000
19005,2023-09-26,2571,Tomás Ponce,34,temuco,Región de la Araucanía,Web,1,134102,134102,544934,False,Individual,Adulto Joven,15000000
19006,2023-09-26,1733,Trinidad Maldonado,34,antofagasta,Región de Antofagasta,App,2,1072046,2144092,544934,False,Pack,Adulto Joven,15000000
19008,2023-09-26,3269,Matías Bastías,36,viña del mar,Región de Valparaíso,Tienda,4,496301,1985204,544934,False,Pack,Adulto Joven,15000000
19009,2023-09-26,4827,Luis Saavedra,34,concepción,Región del Biobío,Tienda,4,680531,2722124,544934,False,Pack,Adulto Joven,15000000
19011,2023-09-26,5646,Francisco Silva,24,antofagasta,Región de Antofagasta,Web,3,415825,1247475,544934,False,Pack,Joven,15000000
19013,2023-09-26,5487,Julio Peña,24,concepción,Región del Biobío,App,2,115212,230424,544934,False,Pack,Joven,15000000
19015,2023-09-26,1184,Aurora Araya,31,antofagasta,Región de Antofagasta,App,1,313208,313208,544934,False,Individual,Adulto Joven,15000000
19016,2023-09-26,4303,José González,20,talca,Región del Maule,App,1,76473,76473,544934,False,Individual,Joven,15000000
19017,2023-09-26,1392,Camilo Flores,54,santiago,Región Metropolitana de Santiago,App,1,599474,599474,544934,False,Individual,Senior,15000000
19019,2023-09-26,2666,Luz Durán,18,santiago,Región Metropolitana de Santiago,Web,2,896377,1792754,544934,False,Pack,Joven,15000000
19020,2023-09-26,3063,Lía Muñoz,42,la serena,Región de Coquimbo,App,1,398821,398821,544934,False,Individual,Adulto Joven,15000000
19027,2023-09-27,435,José Bahamondes,48,antofagasta,Región de Antofagasta,Tienda,4,251539,1006156,175696,False,Pack,Adulto Joven,15000000
19030,2023-09-27,21,Laura Carrillo,25,rancagua,Región del Libertador General Bernardo O'Higgins,App,1,330343,330343,650668,False,Individual,Joven,15000000
19033,2023-09-27,4395,Verónica Pérez,32,antofagasta,Región de Antofagasta,App,2,502712,1005424,544934,False,Pack,Adulto Joven,15000000
19034,2023-09-27,1949,Carol Aguilar,19,santiago,Región Metropolitana de Santiago,App,3,246427,739281,544934,False,Pack,Joven,15000000
19035,2023-09-27,5680,Nicole Ibáñez,27,santiago,Región Metropolitana de Santiago,Web,4,616903,2467612,544934,False,Pack,Joven,15000000
19036,2023-09-27,4561,Blanca Mondaca,58,valparaíso,Región de Valparaíso,Tienda,4,1196078,4627197,544934,False,Pack,Senior,15000000
19040,2023-09-27,5526,Gloria Ramírez,29,santiago,Región Metropolitana de Santiago,App,1,70110,70110,544934,False,Individual,Joven,15000000
19044,2023-09-27,4239,Alonso Manríquez,72,santiago,Región Metropolitana de Santiago,Tienda,3,625798,1877394,544934,False,Pack,Adulto Mayor,15000000
19046,2023-09-27,4039,Esteban Urra,33,viña del mar,Región de Valparaíso,Tienda,2,750474,1500948,544934,False,Pack,Adulto Joven,15000000
19047,2023-09-27,3094,Juan Muñoz,36,antofagasta,Región de Antofagasta,Web,1,588481,588481,544934,False,Individual,Adulto Joven,15000000
19050,2023-09-27,5264,Michael Burgos,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,1156196,2312392,544934,False,Pack,Adulto Joven,15000000
19053,2023-09-28,1197,Jeannette López,34,santiago,Región Metropolitana de Santiago,Web,3,1185710,3557130,544934,False,Pack,Adulto Joven,15000000
19058,2023-09-28,416,Ricardo Martínez,44,puerto montt,Región de los Lagos,Web,2,125787,251574,503601,False,Pack,Adulto Joven,15000000
19059,2023-09-28,1017,María Ulloa,42,santiago,Región Metropolitana de Santiago,Tienda,3,56544,169632,544934,False,Pack,Adulto Joven,15000000
19060,2023-09-28,2309,Tatiana Villalobos,23,santiago,Región Metropolitana de Santiago,App,3,848601,2545803,544934,False,Pack,Joven,15000000
19061,2023-09-28,5674,Priscila Henríquez,27,viña del mar,Región de Valparaíso,Web,4,754391,3017564,544934,False,Pack,Joven,15000000
19063,2023-09-28,3483,Matías Arancibia,33,santiago,Región Metropolitana de Santiago,App,2,62511,125022,544934,False,Pack,Adulto Joven,15000000
19067,2023-09-28,32,Joshua Abarca,34,viña del mar,Región de Valparaíso,App,4,948182,3792728,253472,False,Pack,Adulto Joven,15000000
19070,2023-09-28,2883,Susana Cáceres,34,santiago,Región Metropolitana de Santiago,Tienda,3,236923,710769,544934,False,Pack,Adulto Joven,15000000
19071,2023-09-28,988,Benjamín Zárate,25,la serena,Región de Coquimbo,App,1,1022097,1022097,491345,False,Individual,Joven,15000000
19079,2023-09-28,4234,David Jara,27,talca,Región del Maule,Web,2,416131,832262,544934,False,Pack,Joven,15000000
19081,2023-09-29,5691,Valeska Riquelme,44,la serena,Región de Coquimbo,Web,2,936095,1872190,544934,False,Pack,Adulto Joven,15000000
19083,2023-09-29,2179,Nelson Cisternas,34,santiago,Región Metropolitana de Santiago,Web,3,178374,535122,544934,False,Pack,Adulto Joven,15000000
19085,2023-09-29,1032,Samuel Pardo,51,temuco,Región de la Araucanía,Tienda,1,698210,698210,544934,False,Individual,Senior,15000000
19086,2023-09-29,5332,Fernando Castro,34,santiago,Región Metropolitana de Santiago,Web,1,620525,620525,544934,False,Individual,Adulto Joven,15000000
19088,2023-09-29,4494,Juan Sepúlveda,21,concepción,Región del Biobío,Tienda,3,349282,1047846,544934,False,Pack,Joven,15000000
19090,2023-09-29,5611,Gaspar Miranda,45,santiago,Región Metropolitana de Santiago,Tienda,3,171439,514317,544934,False,Pack,Adulto Joven,15000000
19091,2023-09-29,5554,Felipe Sepúlveda,27,santiago,Región Metropolitana de Santiago,App,4,1011868,4047472,544934,False,Pack,Joven,15000000
19093,2023-09-29,5930,Paulina Valladares,34,talca,Región del Maule,App,1,726567,726567,544934,False,Individual,Adulto Joven,15000000
19095,2023-09-29,1244,Yanara Tobar,28,temuco,Región de la Araucanía,Web,3,803671,2411013,544934,False,Pack,Joven,15000000
19099,2023-09-29,4723,Jonathan Durán,29,santiago,Región Metropolitana de Santiago,App,2,1083739,2167478,544934,False,Pack,Joven,15000000
19100,2023-09-29,5472,Marta Casanova,23,santiago,Región Metropolitana de Santiago,App,2,1163259,2326518,544934,False,Pack,Joven,15000000
19103,2023-09-29,1852,Rodrigo Hernández,18,viña del mar,Región de Valparaíso,Tienda,4,91627,366508,544934,False,Pack,Joven,15000000
19104,2023-09-29,3856,Mariano Muñoz,20,talca,Región del Maule,App,2,697316,1394632,544934,False,Pack,Joven,15000000
19106,2023-09-29,30,Marco San Martín,29,santiago,Región Metropolitana de Santiago,App,1,851267,851267,141805,False,Individual,Joven,15000000
19110,2023-09-29,1070,Daniel Herrera,44,la serena,Región de Coquimbo,App,2,196481,392962,544934,False,Pack,Adulto Joven,15000000
19114,2023-09-30,4731,Juan Huerta,19,santiago,Región Metropolitana de Santiago,Tienda,2,417817,835634,544934,True,Pack,Joven,15000000
19116,2023-09-30,3544,Cristian Mansilla,35,santiago,Región Metropolitana de Santiago,Web,4,1106038,4424152,544934,True,Pack,Adulto Joven,15000000
19117,2023-09-30,1171,Álvaro Rojo,28,concepción,Región del Biobío,Tienda,1,999867,999867,544934,True,Individual,Joven,15000000
19119,2023-09-30,4929,Valentina Villablanca,21,santiago,Región Metropolitana de Santiago,Tienda,2,191188,382376,544934,True,Pack,Joven,15000000
19121,2023-09-30,3538,María Vidal,64,concepción,Región del Biobío,Web,1,912962,912962,544934,True,Individual,Senior,15000000
19124,2023-09-30,1282,Diego Cáceres,31,temuco,Región de la Araucanía,Web,4,1190730,4627197,544934,True,Pack,Adulto Joven,15000000
19126,2023-09-30,2316,Darling Ramírez,35,santiago,Región Metropolitana de Santiago,Tienda,3,859309,2577927,544934,True,Pack,Adulto Joven,15000000
19128,2023-09-30,1154,Julio Vidal,48,valparaíso,Región de Valparaíso,Tienda,2,311057,622114,544934,True,Pack,Adulto Joven,15000000
19129,2023-09-30,1134,Iván Cárcamo,48,santiago,Región Metropolitana de Santiago,Tienda,2,1059703,2119406,544934,True,Pack,Adulto Joven,15000000
19131,2023-09-30,387,Raúl Guzmán,46,santiago,Región Metropolitana de Santiago,Tienda,1,112265,112265,353831,True,Individual,Adulto Joven,15000000
19132,2023-09-30,3063,Lía Muñoz,42,la serena,Región de Coquimbo,Web,2,328967,657934,544934,True,Pack,Adulto Joven,15000000
19133,2023-09-30,3056,Aarón Orellana,24,temuco,Región de la Araucanía,App,4,693029,2772116,544934,True,Pack,Joven,15000000
19134,2023-09-30,1759,Diego Tapia,35,talca,Región del Maule,Web,3,681737,2045211,544934,True,Pack,Adulto Joven,15000000
19135,2023-09-30,707,Maximiliano Vergara,26,valparaíso,Región de Valparaíso,Web,4,293543,1174172,390118,True,Pack,Joven,15000000
19136,2023-09-30,5438,Norma Gallardo,42,santiago,Región Metropolitana de Santiago,App,1,839736,839736,544934,True,Individual,Adulto Joven,15000000
19137,2023-09-30,3990,Gonzalo Riquelme,19,antofagasta,Región de Antofagasta,Web,2,667803,1335606,544934,True,Pack,Joven,15000000
19138,2023-09-30,1141,Maximiliano Márquez,44,santiago,Región Metropolitana de Santiago,Tienda,3,555640,1666920,544934,True,Pack,Adulto Joven,15000000
19139,2023-09-30,1231,Claudia Valenzuela,25,santiago,Región Metropolitana de Santiago,Web,3,278208,834624,544934,True,Pack,Joven,15000000
19140,2023-09-30,3829,William Campos,46,santiago,Región Metropolitana de Santiago,Web,3,687421,2062263,544934,True,Pack,Adulto Joven,15000000
19141,2023-10-01,1874,Mario Vásquez,43,la serena,Región de Coquimbo,Web,3,1114577,3343731,544934,True,Pack,Adulto Joven,15000000
19144,2023-10-01,2569,Segundo Barrios,21,antofagasta,Región de Antofagasta,Tienda,2,832332,1664664,544934,True,Pack,Joven,15000000
19145,2023-10-01,4773,Wilson Madariaga,61,antofagasta,Región de Antofagasta,Web,2,1046317,2092634,544934,True,Pack,Senior,15000000
19146,2023-10-01,5470,Verónica Lucero,34,santiago,Región Metropolitana de Santiago,Web,2,772203,1544406,544934,True,Pack,Adulto Joven,15000000
19147,2023-10-01,3313,Christian Bravo,34,santiago,Región Metropolitana de Santiago,Tienda,2,67363,134726,544934,True,Pack,Adulto Joven,15000000
19148,2023-10-01,2203,Rafael Rojas,43,santiago,Región Metropolitana de Santiago,Web,3,943497,2830491,544934,True,Pack,Adulto Joven,15000000
19151,2023-10-01,223,Luis Díaz,24,santiago,Región Metropolitana de Santiago,App,1,823007,823007,184307,True,Individual,Joven,15000000
19157,2023-10-01,958,Rafael Sepúlveda,61,santiago,Región Metropolitana de Santiago,Tienda,1,387230,387230,142269,True,Individual,Senior,15000000
19158,2023-10-01,1248,Héctor Salamanca,48,santiago,Región Metropolitana de Santiago,Tienda,4,706696,2826784,544934,True,Pack,Adulto Joven,15000000
19159,2023-10-01,1095,Mariana Díaz,40,santiago,Región Metropolitana de Santiago,Web,1,1127998,1127998,544934,True,Individual,Adulto Joven,15000000
19161,2023-10-01,1361,Christian Becerra,23,santiago,Región Metropolitana de Santiago,Web,1,832958,832958,544934,True,Individual,Joven,15000000
19163,2023-10-01,2974,Estefanía Molina,49,santiago,Región Metropolitana de Santiago,Tienda,1,962641,962641,544934,True,Individual,Adulto Joven,15000000
19164,2023-10-01,2187,Andrea Pérez,22,santiago,Región Metropolitana de Santiago,App,4,164222,656888,544934,True,Pack,Joven,15000000
19165,2023-10-01,4226,Aurora Miranda,44,concepción,Región del Biobío,Tienda,3,1189430,3568290,544934,True,Pack,Adulto Joven,15000000
19166,2023-10-01,4572,Nicolás Venegas,34,antofagasta,Región de Antofagasta,Web,4,570426,2281704,544934,True,Pack,Adulto Joven,15000000
19167,2023-10-01,5821,Catalina Córdova,27,concepción,Región del Biobío,App,4,16171,64684,544934,True,Pack,Joven,15000000
19168,2023-10-01,3053,Marta Aránguiz,31,santiago,Región Metropolitana de Santiago,Web,1,967180,967180,544934,True,Individual,Adulto Joven,15000000
19169,2023-10-01,2526,Natalia Márquez,52,antofagasta,Región de Antofagasta,Tienda,2,520595,1041190,544934,True,Pack,Senior,15000000
19170,2023-10-01,3848,Carmen Rodríguez,37,la serena,Región de Coquimbo,App,2,228452,456904,544934,True,Pack,Adulto Joven,15000000
19171,2023-10-02,4263,Luis López,36,santiago,Región Metropolitana de Santiago,Web,4,885107,3540428,544934,False,Pack,Adulto Joven,15000000
19173,2023-10-02,4904,Elizabeth Vidal,27,concepción,Región del Biobío,App,3,479569,1438707,544934,False,Pack,Joven,15000000
19177,2023-10-02,2508,Milton Riffo,75,santiago,Región Metropolitana de Santiago,Web,4,669763,2679052,544934,False,Pack,Adulto Mayor,15000000
19181,2023-10-02,2851,Carlos Merino,34,santiago,Región Metropolitana de Santiago,Web,2,1092319,2184638,544934,False,Pack,Adulto Joven,15000000
19182,2023-10-02,5751,Agustina Olivares,38,talca,Región del Maule,Web,4,221402,885608,544934,False,Pack,Adulto Joven,15000000
19183,2023-10-02,4429,Kimberly González,34,santiago,Región Metropolitana de Santiago,Web,2,415679,831358,544934,False,Pack,Adulto Joven,15000000
19184,2023-10-02,4632,Rafael Jiménez,44,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,1003020,3009060,544934,False,Pack,Adulto Joven,15000000
19185,2023-10-02,5341,Paola Vásquez,34,valparaíso,Región de Valparaíso,Tienda,1,54694,54694,544934,False,Individual,Adulto Joven,15000000
19186,2023-10-02,2819,Sergio Quezada,36,santiago,Región Metropolitana de Santiago,Tienda,3,180690,542070,544934,False,Pack,Adulto Joven,15000000
19188,2023-10-02,4085,Jaime Cáceres,41,temuco,Región de la Araucanía,Web,1,845355,845355,544934,False,Individual,Adulto Joven,15000000
19189,2023-10-02,5646,Francisco Silva,24,antofagasta,Región de Antofagasta,App,1,787436,787436,544934,False,Individual,Joven,15000000
19190,2023-10-02,2340,Enrique Cruces,34,santiago,Región Metropolitana de Santiago,Web,3,52309,156927,544934,False,Pack,Adulto Joven,15000000
19193,2023-10-02,3933,Ronny Videla,33,santiago,Región Metropolitana de Santiago,Web,3,1102990,3308970,544934,False,Pack,Adulto Joven,15000000
19196,2023-10-02,5627,Charles Cabezas,19,valparaíso,Región de Valparaíso,Tienda,1,262990,262990,544934,False,Individual,Joven,15000000
19198,2023-10-02,3480,Blanca Romero,26,antofagasta,Región de Antofagasta,Web,3,379821,1139463,544934,False,Pack,Joven,15000000
19199,2023-10-02,209,Gabriel Toro,34,santiago,Región Metropolitana de Santiago,Web,4,469322,1877288,104555,False,Pack,Adulto Joven,15000000
19200,2023-10-02,5870,Erwin Martínez,34,santiago,Región Metropolitana de Santiago,Web,2,862318,1724636,544934,False,Pack,Adulto Joven,15000000
19203,2023-10-03,1724,Pamela Chávez,40,santiago,Región Metropolitana de Santiago,Tienda,2,747256,1494512,544934,False,Pack,Adulto Joven,15000000
19204,2023-10-03,4842,Flor Farías,46,viña del mar,Región de Valparaíso,Web,2,97427,194854,544934,False,Pack,Adulto Joven,15000000
19206,2023-10-03,3768,Teresa Muñoz,30,talca,Región del Maule,App,3,1000548,3001644,544934,False,Pack,Joven,15000000
19207,2023-10-03,1234,José Osses,39,viña del mar,Región de Valparaíso,Web,4,990068,3960272,544934,False,Pack,Adulto Joven,15000000
19212,2023-10-03,5896,Rosa González,45,valparaíso,Región de Valparaíso,Tienda,2,915983,1831966,544934,False,Pack,Adulto Joven,15000000
19215,2023-10-03,3532,Anita Norambuena,20,viña del mar,Región de Valparaíso,Web,1,220453,220453,544934,False,Individual,Joven,15000000
19216,2023-10-03,1026,Andrea Díaz,23,antofagasta,Región de Antofagasta,App,4,339068,1356272,544934,False,Pack,Joven,15000000
19219,2023-10-03,57,Juan León,65,valparaíso,Región de Valparaíso,Tienda,4,469659,1878636,179643,False,Pack,Senior,15000000
19221,2023-10-03,3516,Sara Silva,30,la serena,Región de Coquimbo,App,4,372582,1490328,544934,False,Pack,Joven,15000000
19222,2023-10-03,2504,Fabián Díaz,60,puerto montt,Región de los Lagos,Web,1,589187,589187,544934,False,Individual,Senior,15000000
19225,2023-10-03,2049,Julia Vera,24,santiago,Región Metropolitana de Santiago,Web,2,593210,1186420,544934,False,Pack,Joven,15000000
19227,2023-10-03,1881,Isidro Castro,38,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,234851,939404,544934,False,Pack,Adulto Joven,15000000
19229,2023-10-03,5745,Hortensia Zárate,34,santiago,Región Metropolitana de Santiago,Tienda,3,570858,1712574,544934,False,Pack,Adulto Joven,15000000
19230,2023-10-03,3376,Marina Albornoz,37,santiago,Región Metropolitana de Santiago,Tienda,2,618853,1237706,544934,False,Pack,Adulto Joven,15000000
19232,2023-10-04,5921,Catalina González,54,temuco,Región de la Araucanía,Tienda,2,1005708,2011416,544934,False,Pack,Senior,15000000
19233,2023-10-04,5472,Marta Casanova,23,santiago,Región Metropolitana de Santiago,Web,1,746996,746996,544934,False,Individual,Joven,15000000
19237,2023-10-04,2997,Mario Huerta,46,concepción,Región del Biobío,Web,3,937342,2812026,544934,False,Pack,Adulto Joven,15000000
19238,2023-10-04,5744,Gilda González,49,santiago,Región Metropolitana de Santiago,Web,1,413511,413511,544934,False,Individual,Adulto Joven,15000000
19239,2023-10-04,3125,Felipe Montecinos,34,santiago,Región Metropolitana de Santiago,Web,2,570461,1140922,544934,False,Pack,Adulto Joven,15000000
19240,2023-10-04,209,Gabriel Toro,34,santiago,Región Metropolitana de Santiago,Web,3,72061,216183,104555,False,Pack,Adulto Joven,15000000
19242,2023-10-04,1811,Rodrigo Norambuena,25,antofagasta,Región de Antofagasta,Web,2,847431,1694862,544934,False,Pack,Joven,15000000
19243,2023-10-04,486,Yonathan Aros,21,santiago,Región Metropolitana de Santiago,Web,4,615861,2463444,911042,False,Pack,Joven,15000000
19246,2023-10-04,3231,Ramón Soto,34,santiago,Región Metropolitana de Santiago,Tienda,3,98901,296703,544934,False,Pack,Adulto Joven,15000000
19248,2023-10-04,4346,Janet Bravo,31,concepción,Región del Biobío,App,4,672769,2691076,544934,False,Pack,Adulto Joven,15000000
19249,2023-10-04,119,Digna Ruz,55,valparaíso,Región de Valparaíso,Tienda,1,504128,504128,903303,False,Individual,Senior,15000000
19250,2023-10-04,830,Jorge Novoa,21,santiago,Región Metropolitana de Santiago,App,1,151120,151120,506996,False,Individual,Joven,15000000
19252,2023-10-04,1020,Octavio López,36,santiago,Región Metropolitana de Santiago,Web,3,143280,429840,544934,False,Pack,Adulto Joven,15000000
19253,2023-10-04,3966,Roxana Vásquez,40,santiago,Región Metropolitana de Santiago,Web,3,321565,964695,544934,False,Pack,Adulto Joven,15000000
19254,2023-10-04,3303,Andrea Ramírez,23,valparaíso,Región de Valparaíso,Web,4,867712,3470848,544934,False,Pack,Joven,15000000
19256,2023-10-04,1816,Sonia González,40,puerto montt,Región de los Lagos,Tienda,1,749483,749483,544934,False,Individual,Adulto Joven,15000000
19257,2023-10-04,3050,Liliana Rubilar,34,la serena,Región de Coquimbo,App,3,1137801,3413403,544934,False,Pack,Adulto Joven,15000000
19258,2023-10-04,4477,María Aguilar,42,santiago,Región Metropolitana de Santiago,App,1,1181369,1181369,544934,False,Individual,Adulto Joven,15000000
19259,2023-10-04,1282,Diego Cáceres,31,temuco,Región de la Araucanía,Tienda,4,34373,137492,544934,False,Pack,Adulto Joven,15000000
19261,2023-10-05,2449,Maite Vásquez,23,santiago,Región Metropolitana de Santiago,Web,1,48874,48874,544934,False,Individual,Joven,15000000
19264,2023-10-05,3513,Herman Hidalgo,34,santiago,Región Metropolitana de Santiago,Web,1,956590,956590,544934,False,Individual,Adulto Joven,15000000
19268,2023-10-05,2279,Marco Alfaro,32,santiago,Región Metropolitana de Santiago,Tienda,2,328236,656472,544934,False,Pack,Adulto Joven,15000000
19269,2023-10-05,2504,Fabián Díaz,60,puerto montt,Región de los Lagos,Tienda,1,1112922,1112922,544934,False,Individual,Senior,15000000
19270,2023-10-05,733,Catalina Cid,34,temuco,Región de la Araucanía,App,2,382099,764198,698677,False,Pack,Adulto Joven,15000000
19271,2023-10-05,4931,Alex Chávez,55,santiago,Región Metropolitana de Santiago,Tienda,3,319949,959847,544934,False,Pack,Senior,15000000
19272,2023-10-05,1045,Lucila Agüero,33,la serena,Región de Coquimbo,Tienda,3,175994,527982,544934,False,Pack,Adulto Joven,15000000
19273,2023-10-05,1402,Guido Villagra,31,temuco,Región de la Araucanía,Web,2,956140,1912280,544934,False,Pack,Adulto Joven,15000000
19275,2023-10-05,1336,Marcelo Meza,36,santiago,Región Metropolitana de Santiago,Tienda,3,674555,2023665,544934,False,Pack,Adulto Joven,15000000
19276,2023-10-05,2003,Pabla Olivares,53,santiago,Región Metropolitana de Santiago,Tienda,2,304837,609674,544934,False,Pack,Senior,15000000
19277,2023-10-05,3870,Emilio Santos,58,concepción,Región del Biobío,Tienda,1,534583,534583,544934,False,Individual,Senior,15000000
19278,2023-10-05,3021,Eduardo Henríquez,30,concepción,Región del Biobío,App,3,781612,2344836,544934,False,Pack,Joven,15000000
19279,2023-10-05,789,Ricardo Aguilera,49,santiago,Región Metropolitana de Santiago,App,1,360366,360366,515805,False,Individual,Adulto Joven,15000000
19282,2023-10-05,315,Piero Chacón,33,temuco,Región de la Araucanía,Tienda,3,901193,2703579,852382,False,Pack,Adulto Joven,15000000
19285,2023-10-05,5443,Oscar Choque,55,santiago,Región Metropolitana de Santiago,Web,1,218735,218735,544934,False,Individual,Senior,15000000
19286,2023-10-05,199,Isabel Vásquez,39,santiago,Región Metropolitana de Santiago,Web,1,66600,66600,898378,False,Individual,Adulto Joven,15000000
19288,2023-10-05,2890,Bernardo Concha,52,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,1120785,2241570,544934,False,Pack,Senior,15000000
19289,2023-10-05,4718,Elvira Ávalos,35,santiago,Región Metropolitana de Santiago,Tienda,1,303771,303771,544934,False,Individual,Adulto Joven,15000000
19290,2023-10-05,841,Maritza Ávila,18,concepción,Región del Biobío,App,3,25706,77118,111785,False,Pack,Joven,15000000
19293,2023-10-06,400,Daniel Rojas,34,santiago,Región Metropolitana de Santiago,Tienda,3,54340,163020,779089,False,Pack,Adulto Joven,15000000
19294,2023-10-06,1458,Jorge Maldonado,34,valparaíso,Región de Valparaíso,Tienda,4,270515,1082060,544934,False,Pack,Adulto Joven,15000000
19295,2023-10-06,2071,Josefina Sánchez,35,concepción,Región del Biobío,Web,2,365839,731678,544934,False,Pack,Adulto Joven,15000000
19296,2023-10-06,4667,Emiliano Letelier,24,santiago,Región Metropolitana de Santiago,App,1,319984,319984,544934,False,Individual,Joven,15000000
19298,2023-10-06,5753,Jenny Salgado,49,santiago,Región Metropolitana de Santiago,Tienda,3,1129411,3388233,544934,False,Pack,Adulto Joven,15000000
19299,2023-10-06,3678,Isidora Bustos,28,temuco,Región de la Araucanía,Web,4,334816,1339264,544934,False,Pack,Joven,15000000
19300,2023-10-06,3349,Isabel Sáez,55,santiago,Región Metropolitana de Santiago,Tienda,2,686418,1372836,544934,False,Pack,Senior,15000000
19302,2023-10-06,2739,Betty Guerrero,59,santiago,Región Metropolitana de Santiago,Web,3,148924,446772,544934,False,Pack,Senior,15000000
19303,2023-10-06,3651,Berta Guzmán,37,valparaíso,Región de Valparaíso,Tienda,3,32001,96003,544934,False,Pack,Adulto Joven,15000000
19306,2023-10-06,2583,Karla Maldonado,45,concepción,Región del Biobío,Tienda,3,445468,1336404,544934,False,Pack,Adulto Joven,15000000
19307,2023-10-06,2436,Martha Araya,40,santiago,Región Metropolitana de Santiago,Web,2,664148,1328296,544934,False,Pack,Adulto Joven,15000000
19308,2023-10-06,47,Brayan Jerez,63,santiago,Región Metropolitana de Santiago,Tienda,1,725614,725614,380540,False,Individual,Senior,15000000
19310,2023-10-06,1852,Rodrigo Hernández,18,viña del mar,Región de Valparaíso,Tienda,3,882086,2646258,544934,False,Pack,Joven,15000000
19313,2023-10-06,3276,Cristian Cruz,27,valparaíso,Región de Valparaíso,App,4,1182880,4627197,544934,False,Pack,Joven,15000000
19314,2023-10-06,916,Víctor Núñez,35,santiago,Región Metropolitana de Santiago,Tienda,1,1058285,1058285,492514,False,Individual,Adulto Joven,15000000
19315,2023-10-06,3363,Alejandro Zúñiga,34,santiago,Región Metropolitana de Santiago,Web,4,997412,3989648,544934,False,Pack,Adulto Joven,15000000
19317,2023-10-06,963,Gabriel Guzmán,41,santiago,Región Metropolitana de Santiago,Tienda,2,970777,1941554,320814,False,Pack,Adulto Joven,15000000
19318,2023-10-06,318,Víctor Castro,35,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,781671,3126684,255965,False,Pack,Adulto Joven,15000000
19319,2023-10-06,4555,Matías Alvarez,26,santiago,Región Metropolitana de Santiago,Tienda,4,136421,545684,544934,False,Pack,Joven,15000000
19322,2023-10-07,3100,Lidia Herrera,41,concepción,Región del Biobío,Tienda,1,656875,656875,544934,True,Individual,Adulto Joven,15000000
19323,2023-10-07,1481,Martha Soto,18,la serena,Región de Coquimbo,Web,4,979794,3919176,544934,True,Pack,Joven,15000000
19325,2023-10-07,128,Sebastián Urra,27,puerto montt,Región de los Lagos,App,4,413564,1654256,874658,True,Pack,Joven,15000000
19327,2023-10-07,2514,Anita Ávalos,33,santiago,Región Metropolitana de Santiago,App,4,561067,2244268,544934,True,Pack,Adulto Joven,15000000
19329,2023-10-07,859,Paz Rojas,33,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,602799,1808397,608357,True,Pack,Adulto Joven,15000000
19330,2023-10-07,4644,Norma Ossandón,34,santiago,Región Metropolitana de Santiago,Tienda,1,998701,998701,544934,True,Individual,Adulto Joven,15000000
19332,2023-10-07,4805,Lissette Sepúlveda,25,concepción,Región del Biobío,App,3,523827,1571481,544934,True,Pack,Joven,15000000
19333,2023-10-07,5405,Patricia Yáñez,24,valparaíso,Región de Valparaíso,Web,2,242888,485776,544934,True,Pack,Joven,15000000
19334,2023-10-07,2265,Vladimir Rodríguez,34,temuco,Región de la Araucanía,Web,4,930210,3720840,544934,True,Pack,Adulto Joven,15000000
19336,2023-10-07,5991,Benjamín Medina,34,concepción,Región del Biobío,Tienda,1,1009981,1009981,544934,True,Individual,Adulto Joven,15000000
19338,2023-10-07,2436,Martha Araya,40,santiago,Región Metropolitana de Santiago,Tienda,4,613976,2455904,544934,True,Pack,Adulto Joven,15000000
19339,2023-10-07,4605,Rodrigo Gallegos,32,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,833216,2499648,544934,True,Pack,Adulto Joven,15000000
19340,2023-10-07,5316,Ángel González,37,santiago,Región Metropolitana de Santiago,Tienda,4,599106,2396424,544934,True,Pack,Adulto Joven,15000000
19341,2023-10-07,2087,Mónica González,47,santiago,Región Metropolitana de Santiago,Tienda,4,414844,1659376,544934,True,Pack,Adulto Joven,15000000
