id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra
15554,03-06-2023,5595,Sandro Torres,51,concepción,Región del Biobío,Tienda,1,595196,595196,544934.0
15555,03-06-2023,2557,Isabel Poblete,34,temuco,Región de la Araucanía,Web,4,112605,450420,544934.0
15556,03-06-2023,5133,Maricel Parraguez,34,santiago,Región Metropolitana de Santiago,Tienda,1,704987,704987,544934.0
15557,03-06-2023,1415,Alexis Esparza,50,santiago,Región Metropolitana de Santiago,Web,1,360043,360043,544934.0
15558,03-06-2023,1212,Estela Benavides,34,la serena,Región de Coquimbo,Tienda,4,1198305,4627197,544934.0
15560,03-06-2023,4026,Susana Marín,33,santiago,Región Metropolitana de Santiago,App,3,660431,1981293,544934.0
15562,03-06-2023,318,Víctor Castro,35,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,484067,1936268,255965.0
15564,03-06-2023,4160,Laura Riveros,20,santiago,Región Metropolitana de Santiago,App,2,30935,61870,544934.0
15565,03-06-2023,5470,Verónica Lucero,34,santiago,Región Metropolitana de Santiago,Web,1,1171437,1171437,544934.0
15566,03-06-2023,3353,Emma Fuentes,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,964720,1929440,544934.0
15567,03-06-2023,1887,Clemente Vargas,80,santiago,Región Metropolitana de Santiago,App,2,341348,682696,544934.0
15571,04-06-2023,1067,César López,28,antofagasta,Región de Antofagasta,Web,1,1155647,1155647,544934.0
15572,04-06-2023,5875,Ignacio Rojas,53,la serena,Región de Coquimbo,Web,3,186207,558621,544934.0
15573,04-06-2023,4758,Franco Ramos,44,santiago,Región Metropolitana de Santiago,Tienda,3,641402,1924206,544934.0
15574,04-06-2023,5438,Norma Gallardo,42,santiago,Región Metropolitana de Santiago,Web,2,907098,1814196,544934.0
15575,04-06-2023,535,Carlos Pino,34,temuco,Región de la Araucanía,Tienda,3,662657,1987971,792089.0
15576,04-06-2023,3600,Magdalena Molina,27,santiago,Región Metropolitana de Santiago,Web,3,884507,2653521,544934.0
15577,04-06-2023,1298,Javiera Zurita,47,puerto montt,Región de los Lagos,Web,4,911405,3645620,544934.0
15578,04-06-2023,3575,Abraham Valenzuela,34,valparaíso,Región de Valparaíso,Tienda,3,1073250,3219750,544934.0
15579,04-06-2023,2518,Jorge Silva,28,valparaíso,Región de Valparaíso,Web,1,957711,957711,544934.0
15580,04-06-2023,5431,Rosa Pérez,41,concepción,Región del Biobío,Web,3,424064,1272192,544934.0
15583,04-06-2023,4886,Ana González,39,santiago,Región Metropolitana de Santiago,App,1,524553,524553,544934.0
15584,04-06-2023,4206,Roxana Contreras,28,temuco,Región de la Araucanía,App,2,419653,839306,544934.0
15586,04-06-2023,2176,Fernanda Guerra,38,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,98256,393024,544934.0
15587,04-06-2023,2413,Adolfo Salazar,50,valparaíso,Región de Valparaíso,Web,4,893263,3573052,544934.0
15589,04-06-2023,1469,Francisco Lillo,50,concepción,Región del Biobío,Tienda,2,95817,191634,544934.0
15591,04-06-2023,934,David Silva,34,santiago,Región Metropolitana de Santiago,Web,2,291323,582646,573121.0
15595,04-06-2023,1376,José Contreras,44,santiago,Región Metropolitana de Santiago,Tienda,1,41318,41318,544934.0
15596,04-06-2023,51,León Agurto,26,santiago,Región Metropolitana de Santiago,Web,1,955405,955405,972626.0
15598,04-06-2023,2200,Sandra Figueroa,34,santiago,Región Metropolitana de Santiago,Web,3,93314,279942,544934.0
15599,04-06-2023,1324,Jeremy Ruiz,34,santiago,Región Metropolitana de Santiago,Tienda,1,1130533,1130533,544934.0
15603,05-06-2023,1504,Jaime Martínez,34,la serena,Región de Coquimbo,Tienda,1,311322,311322,544934.0
15604,05-06-2023,2769,Rafael Morales,44,antofagasta,Región de Antofagasta,Tienda,1,124690,124690,544934.0
15605,05-06-2023,1097,José Contreras,31,santiago,Región Metropolitana de Santiago,Tienda,4,600938,2403752,544934.0
15606,05-06-2023,2562,Aldo Zapata,48,valparaíso,Región de Valparaíso,Web,4,323084,1292336,544934.0
15608,05-06-2023,3056,Aarón Orellana,24,temuco,Región de la Araucanía,Web,3,926839,2780517,544934.0
15610,05-06-2023,3382,Valentín Araya,42,concepción,Región del Biobío,App,1,526635,526635,544934.0
15611,05-06-2023,2375,Guillermo Carreño,30,concepción,Región del Biobío,App,3,804163,2412489,544934.0
15613,05-06-2023,4187,Maite Agüero,42,viña del mar,Región de Valparaíso,App,4,876337,3505348,544934.0
15614,05-06-2023,5668,Antonia Belmar,52,la serena,Región de Coquimbo,Tienda,4,918017,3672068,544934.0
15615,05-06-2023,3950,Jessica Casanova,39,la serena,Región de Coquimbo,App,4,972981,3891924,544934.0
15617,05-06-2023,4953,Benjamín Zúñiga,47,rancagua,Región del Libertador General Bernardo O'Higgins,Web,1,731117,731117,544934.0
15618,05-06-2023,482,Sandra Salgado,35,concepción,Región del Biobío,Web,3,356799,1070397,726174.0
15620,05-06-2023,385,Edelmira Ibáñez,49,santiago,Región Metropolitana de Santiago,Tienda,4,847881,3391524,761564.0
15621,05-06-2023,1617,Elizabeth Díaz,34,santiago,Región Metropolitana de Santiago,Tienda,4,1164837,4627197,544934.0
15622,05-06-2023,1856,Elena Domínguez,21,viña del mar,Región de Valparaíso,Web,4,483943,1935772,544934.0
15626,05-06-2023,5795,Freddy Muñoz,23,talca,Región del Maule,Tienda,4,395289,1581156,544934.0
15627,05-06-2023,5466,Julio Aravena,28,santiago,Región Metropolitana de Santiago,Web,4,356151,1424604,544934.0
15629,05-06-2023,2279,Marco Alfaro,32,santiago,Región Metropolitana de Santiago,App,2,1071296,2142592,544934.0
15631,06-06-2023,1460,Emiliano Pérez,46,la serena,Región de Coquimbo,Web,4,1114574,4458296,544934.0
15632,06-06-2023,3022,José Arellano,40,viña del mar,Región de Valparaíso,Web,1,497726,497726,544934.0
15633,06-06-2023,557,Benjamín Leyton,27,santiago,Región Metropolitana de Santiago,Tienda,3,121300,363900,220614.0
15635,06-06-2023,5705,Matías Vásquez,34,concepción,Región del Biobío,Tienda,4,261580,1046320,544934.0
15637,06-06-2023,5120,Johan Vargas,25,valparaíso,Región de Valparaíso,Tienda,3,859522,2578566,544934.0
15638,06-06-2023,3139,Paola Estrada,34,santiago,Región Metropolitana de Santiago,Web,2,161928,323856,544934.0
15639,06-06-2023,905,Matías Pinto,39,talca,Región del Maule,Web,2,895267,1790534,479282.0
15640,06-06-2023,4038,Constanza Córdova,41,santiago,Región Metropolitana de Santiago,Web,3,699685,2099055,544934.0
15649,06-06-2023,1857,Belén Barra,45,rancagua,Región del Libertador General Bernardo O'Higgins,App,4,368348,1473392,544934.0
15654,06-06-2023,2227,Graciela Segovia,32,santiago,Región Metropolitana de Santiago,Tienda,3,9506,28518,544934.0
15656,06-06-2023,4026,Susana Marín,33,santiago,Región Metropolitana de Santiago,Tienda,4,29536,118144,544934.0
15659,06-06-2023,1726,Sara Muñoz,45,la serena,Región de Coquimbo,Web,4,443576,1774304,544934.0
15660,06-06-2023,778,Gladys Muñoz,38,santiago,Región Metropolitana de Santiago,Tienda,4,528755,2115020,750027.0
15661,07-06-2023,211,Alejandro López,39,santiago,Región Metropolitana de Santiago,App,1,806806,806806,593860.0
15662,07-06-2023,3649,Marcelo Vega,39,santiago,Región Metropolitana de Santiago,Web,4,601752,2407008,544934.0
15664,07-06-2023,5664,Catalina Martínez,24,santiago,Región Metropolitana de Santiago,Web,4,1181303,4627197,544934.0
15665,07-06-2023,4996,Ignacio Briones,21,antofagasta,Región de Antofagasta,Web,3,266827,800481,544934.0
15666,07-06-2023,76,Valentín Briones,60,puerto montt,Región de los Lagos,App,4,1186392,4627197,756106.0
15669,07-06-2023,2354,Lorena Gallardo,34,valparaíso,Región de Valparaíso,Tienda,4,567314,2269256,544934.0
15671,07-06-2023,1211,Tomás González,62,concepción,Región del Biobío,Tienda,1,201959,201959,544934.0
15672,07-06-2023,1363,Sebastián Campos,34,santiago,Región Metropolitana de Santiago,Tienda,3,496301,1488903,544934.0
15673,07-06-2023,2024,Daniel Vásquez,77,santiago,Región Metropolitana de Santiago,Tienda,2,1144494,2288988,544934.0
15674,07-06-2023,1515,Manuel Díaz,49,santiago,Región Metropolitana de Santiago,App,4,548476,2193904,544934.0
15675,07-06-2023,814,Maximiliano Vera,19,santiago,Región Metropolitana de Santiago,App,2,870714,1741428,928758.0
15676,07-06-2023,788,Lorenzo González,34,concepción,Región del Biobío,Web,2,463063,926126,460766.0
15677,07-06-2023,2275,Nicole Vallejos,51,rancagua,Región del Libertador General Bernardo O'Higgins,Web,1,577688,577688,544934.0
15680,07-06-2023,5528,Claudia Arriagada,30,concepción,Región del Biobío,Web,2,808916,1617832,544934.0
15685,07-06-2023,106,Jonathan Bascuñán,49,santiago,Región Metropolitana de Santiago,Tienda,3,350920,1052760,324363.0
15686,07-06-2023,1180,Constanza Andrade,32,santiago,Región Metropolitana de Santiago,Web,4,126262,505048,544934.0
15687,07-06-2023,5669,Elsa Arévalo,25,santiago,Región Metropolitana de Santiago,App,1,182009,182009,544934.0
15689,07-06-2023,5836,Cynthia Gutiérrez,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,220711,882844,544934.0
15691,08-06-2023,2770,Mónica Moyano,33,valparaíso,Región de Valparaíso,Tienda,3,1106130,3318390,544934.0
15692,08-06-2023,4454,Jessica Arancibia,34,santiago,Región Metropolitana de Santiago,App,2,860649,1721298,544934.0
15696,08-06-2023,916,Víctor Núñez,35,santiago,Región Metropolitana de Santiago,Web,1,330217,330217,492514.0
15698,08-06-2023,2356,Juan Moreno,62,talca,Región del Maule,App,1,1181911,1181911,544934.0
15700,08-06-2023,592,Verónica Rodríguez,32,santiago,Región Metropolitana de Santiago,Tienda,4,425634,1702536,676787.0
15701,08-06-2023,4074,Patricia Ramírez,62,concepción,Región del Biobío,Tienda,2,858935,1717870,544934.0
15702,08-06-2023,1530,Carola Oliva,56,santiago,Región Metropolitana de Santiago,Web,3,1075297,3225891,544934.0
15703,08-06-2023,1312,María Maldonado,22,puerto montt,Región de los Lagos,Tienda,1,156157,156157,544934.0
15704,08-06-2023,4299,Lucas Guzmán,34,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,498438,996876,544934.0
15708,08-06-2023,2176,Fernanda Guerra,38,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,343191,686382,544934.0
15709,08-06-2023,2662,Manuel Ojeda,45,concepción,Región del Biobío,Web,3,649178,1947534,544934.0
15710,08-06-2023,2974,Estefanía Molina,49,santiago,Región Metropolitana de Santiago,Tienda,3,162420,487260,544934.0
15712,08-06-2023,4395,Verónica Pérez,32,antofagasta,Región de Antofagasta,Web,3,507519,1522557,544934.0
15713,08-06-2023,5268,Carmen Morales,21,santiago,Región Metropolitana de Santiago,App,2,953750,1907500,544934.0
15714,08-06-2023,4033,Cristóbal Madariaga,34,talca,Región del Maule,Tienda,1,933467,933467,544934.0
15716,08-06-2023,1233,Jessica Rodríguez,34,valparaíso,Región de Valparaíso,Web,2,17981,35962,544934.0
15718,08-06-2023,5131,Michelle Benítez,34,temuco,Región de la Araucanía,App,4,386367,1545468,544934.0
15719,08-06-2023,1918,Jean Villarroel,30,talca,Región del Maule,App,1,655363,655363,544934.0
15720,08-06-2023,1267,Alfonso Burgos,25,concepción,Región del Biobío,Web,2,958518,1917036,544934.0
15721,09-06-2023,1997,Erika Ahumada,34,rancagua,Región del Libertador General Bernardo O'Higgins,App,2,857279,1714558,544934.0
15722,09-06-2023,3946,Marcos Durán,46,temuco,Región de la Araucanía,Web,2,711770,1423540,544934.0
15724,09-06-2023,3818,Delia Millán,49,valparaíso,Región de Valparaíso,Tienda,3,1106140,3318420,544934.0
15726,09-06-2023,3002,Germán Rodríguez,56,concepción,Región del Biobío,Web,4,506886,2027544,544934.0
15727,09-06-2023,1489,Lorenzo Villarroel,30,temuco,Región de la Araucanía,Web,1,889748,889748,544934.0
15728,09-06-2023,1173,Pedro Rivera,27,concepción,Región del Biobío,App,3,1139549,3418647,544934.0
15729,09-06-2023,3079,Damaris Poblete,31,santiago,Región Metropolitana de Santiago,App,4,684325,2737300,544934.0
15731,09-06-2023,326,Magaly Muñoz,47,valparaíso,Región de Valparaíso,App,1,633678,633678,764107.0
15732,09-06-2023,5543,Sylvia Tapia,42,talca,Región del Maule,Web,4,995580,3982320,544934.0
15735,09-06-2023,1979,Ignacio Alarcón,34,concepción,Región del Biobío,Tienda,2,703043,1406086,544934.0
15737,09-06-2023,1066,María Riveros,32,santiago,Región Metropolitana de Santiago,App,2,123912,247824,544934.0
15738,09-06-2023,1714,María Sandoval,38,temuco,Región de la Araucanía,Tienda,2,386206,772412,544934.0
15739,09-06-2023,139,Sonia Vásquez,37,santiago,Región Metropolitana de Santiago,Tienda,2,351171,702342,427267.0
15741,09-06-2023,3038,Emmanuel Moya,29,concepción,Región del Biobío,App,4,162439,649756,544934.0
15744,09-06-2023,793,Julio Vilches,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,450912,901824,555300.0
15746,09-06-2023,5531,Diego Concha,47,concepción,Región del Biobío,Web,1,221522,221522,544934.0
15749,09-06-2023,5010,Patricio Sepúlveda,31,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,866157,1732314,544934.0
15750,09-06-2023,314,Inés Reyes,42,talca,Región del Maule,Tienda,3,559513,1678539,966384.0
15751,10-06-2023,456,Gumercindo Peña,19,santiago,Región Metropolitana de Santiago,Tienda,4,659963,2639852,543363.0
15752,10-06-2023,1524,Omar Olivares,41,santiago,Región Metropolitana de Santiago,Web,2,729175,1458350,544934.0
15753,10-06-2023,248,Juana González,34,viña del mar,Región de Valparaíso,Tienda,2,30844,61688,969989.0
15754,10-06-2023,508,Sebastián Bravo,35,santiago,Región Metropolitana de Santiago,Tienda,1,262847,262847,840284.0
15756,10-06-2023,457,Josefina Sáez,30,santiago,Región Metropolitana de Santiago,Web,1,606145,606145,110218.0
15758,10-06-2023,2929,Raúl Cabrera,26,santiago,Región Metropolitana de Santiago,Tienda,2,926815,1853630,544934.0
15759,10-06-2023,2467,Aracely Lazcano,34,viña del mar,Región de Valparaíso,Web,2,198795,397590,544934.0
15761,10-06-2023,3045,Johana Aravena,27,santiago,Región Metropolitana de Santiago,Web,2,168873,337746,544934.0
15762,10-06-2023,4124,María Venegas,76,santiago,Región Metropolitana de Santiago,Web,2,623700,1247400,544934.0
15763,10-06-2023,905,Matías Pinto,39,talca,Región del Maule,Web,1,561016,561016,479282.0
15764,10-06-2023,333,Inés Torres,27,santiago,Región Metropolitana de Santiago,App,4,94423,377692,112954.0
15765,10-06-2023,4797,Ximena Silva,34,santiago,Región Metropolitana de Santiago,App,4,289427,1157708,544934.0
15767,10-06-2023,942,Oscar Rojas,31,talca,Región del Maule,Tienda,3,21293,63879,598760.0
15769,10-06-2023,5281,Leopoldo Díaz,29,temuco,Región de la Araucanía,App,2,112500,225000,544934.0
15771,10-06-2023,1241,José Bustos,40,talca,Región del Maule,Tienda,2,740737,1481474,544934.0
15772,10-06-2023,1874,Mario Vásquez,43,la serena,Región de Coquimbo,App,2,701892,1403784,544934.0
15774,10-06-2023,5728,Inés Muñoz,64,santiago,Región Metropolitana de Santiago,Tienda,1,677732,677732,544934.0
15776,10-06-2023,5488,Pamela Muñoz,28,concepción,Región del Biobío,Web,3,1073002,3219006,544934.0
15777,10-06-2023,4055,Félix Lara,27,valparaíso,Región de Valparaíso,App,2,129952,259904,544934.0
15778,10-06-2023,4030,Juan Alvarado,60,viña del mar,Región de Valparaíso,Tienda,2,46030,92060,544934.0
15781,11-06-2023,5365,Manuel Coronado,59,santiago,Región Metropolitana de Santiago,Web,3,1135705,3407115,544934.0
15782,11-06-2023,4776,Edgardo Rodríguez,47,concepción,Región del Biobío,Web,2,959237,1918474,544934.0
15783,11-06-2023,5843,Julio Riquelme,52,santiago,Región Metropolitana de Santiago,Web,4,966876,3867504,544934.0
15784,11-06-2023,3229,Ana Cortés,24,valparaíso,Región de Valparaíso,App,3,1170961,3512883,544934.0
15786,11-06-2023,5094,Sergio Sandoval,33,antofagasta,Región de Antofagasta,Tienda,2,404356,808712,544934.0
15787,11-06-2023,1197,Jeannette López,34,santiago,Región Metropolitana de Santiago,Tienda,1,610352,610352,544934.0
15788,11-06-2023,2778,Karina Alfaro,41,santiago,Región Metropolitana de Santiago,Web,3,318056,954168,544934.0
15790,11-06-2023,5238,Juan Carrasco,37,talca,Región del Maule,Web,4,1007685,4030740,544934.0
15791,11-06-2023,703,Pía Alfaro,23,valparaíso,Región de Valparaíso,Tienda,1,693877,693877,402944.0
15792,11-06-2023,853,Lorena Avilés,18,viña del mar,Región de Valparaíso,Tienda,2,568257,1136514,288915.0
15793,11-06-2023,1858,Lilian Rodríguez,19,concepción,Región del Biobío,App,3,500020,1500060,544934.0
15796,11-06-2023,3790,Antonia Villalobos,38,valparaíso,Región de Valparaíso,Tienda,2,287362,574724,544934.0
15798,11-06-2023,660,María López,34,santiago,Región Metropolitana de Santiago,Web,1,719964,719964,613700.0
15799,11-06-2023,4193,Claudia Sánchez,61,viña del mar,Región de Valparaíso,Web,4,1129071,4516284,544934.0
15801,11-06-2023,3163,María Chávez,35,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1074398,2148796,544934.0
15803,11-06-2023,1498,Stephanie Rodríguez,54,puerto montt,Región de los Lagos,Tienda,2,152673,305346,544934.0
15805,11-06-2023,3924,Fredy Valenzuela,45,santiago,Región Metropolitana de Santiago,Web,4,123055,492220,544934.0
15807,11-06-2023,2629,María Solís,34,santiago,Región Metropolitana de Santiago,Tienda,3,434893,1304679,544934.0
15808,11-06-2023,4054,Juan Arancibia,47,santiago,Región Metropolitana de Santiago,Web,4,251543,1006172,544934.0
15809,11-06-2023,1917,Yerko Herrera,33,concepción,Región del Biobío,Tienda,2,491785,983570,544934.0
15810,11-06-2023,5261,Sebastián Alegría,55,concepción,Región del Biobío,Tienda,2,421527,843054,544934.0
15813,12-06-2023,659,Fresia Espinoza,43,santiago,Región Metropolitana de Santiago,App,1,86492,86492,681326.0
15817,12-06-2023,3112,Esteban Manríquez,53,santiago,Región Metropolitana de Santiago,Tienda,3,732621,2197863,544934.0
15818,12-06-2023,5802,María Reyes,30,santiago,Región Metropolitana de Santiago,Web,3,658672,1976016,544934.0
15820,12-06-2023,994,Juan Olguín,44,valparaíso,Región de Valparaíso,App,4,647881,2591524,631208.0
15821,12-06-2023,4227,Ricardo Ruiz,64,temuco,Región de la Araucanía,App,4,175493,701972,544934.0
15822,12-06-2023,3622,Hernán Almonacid,34,santiago,Región Metropolitana de Santiago,Tienda,4,816247,3264988,544934.0
15823,12-06-2023,2870,Alexander Silva,27,santiago,Región Metropolitana de Santiago,App,2,1103969,2207938,544934.0
15825,12-06-2023,2064,Erika González,57,puerto montt,Región de los Lagos,App,1,1048353,1048353,544934.0
15826,12-06-2023,2324,Francisco Araya,48,viña del mar,Región de Valparaíso,Tienda,1,456460,456460,544934.0
15827,12-06-2023,3788,Bernardo Fernández,42,temuco,Región de la Araucanía,Web,4,133212,532848,544934.0
15829,12-06-2023,1153,Laura Rubio,28,temuco,Región de la Araucanía,App,2,768973,1537946,544934.0
15831,12-06-2023,675,Alison Sandoval,41,antofagasta,Región de Antofagasta,Web,4,664191,2656764,469357.0
15832,12-06-2023,465,Roxana Vicencio,72,santiago,Región Metropolitana de Santiago,Web,4,143421,573684,965955.0
15834,12-06-2023,389,Alicia Rivera,52,concepción,Región del Biobío,Web,3,277541,832623,775553.0
15835,12-06-2023,3038,Emmanuel Moya,29,concepción,Región del Biobío,App,3,425546,1276638,544934.0
15837,12-06-2023,1398,Nolberto Moya,42,la serena,Región de Coquimbo,Tienda,1,46478,46478,544934.0
15838,12-06-2023,5131,Michelle Benítez,34,temuco,Región de la Araucanía,Web,1,258621,258621,544934.0
15841,13-06-2023,1478,Juan Fierro,19,santiago,Región Metropolitana de Santiago,App,4,586778,2347112,544934.0
15843,13-06-2023,2786,Anahí San Martín,26,viña del mar,Región de Valparaíso,Web,4,425857,1703428,544934.0
15847,13-06-2023,2224,Alan Flores,54,valparaíso,Región de Valparaíso,Tienda,1,1181714,1181714,544934.0
15851,13-06-2023,1360,Jennifer González,40,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,407976,815952,544934.0
15853,13-06-2023,4546,Natalia Muñoz,59,antofagasta,Región de Antofagasta,Tienda,1,1096443,1096443,544934.0
15855,13-06-2023,2712,Rafael Arévalo,23,valparaíso,Región de Valparaíso,Web,4,232298,929192,544934.0
15857,13-06-2023,5720,Aldo Osses,42,santiago,Región Metropolitana de Santiago,Tienda,3,451981,1355943,544934.0
15858,13-06-2023,3350,Sergio Montes,27,santiago,Región Metropolitana de Santiago,Tienda,4,298926,1195704,544934.0
15860,13-06-2023,245,Pedro Osorio,22,valparaíso,Región de Valparaíso,Web,4,295822,1183288,113911.0
15863,13-06-2023,5115,Cristopher Jofré,23,santiago,Región Metropolitana de Santiago,Tienda,4,867471,3469884,544934.0
15864,13-06-2023,4788,Anahí Guzmán,25,santiago,Región Metropolitana de Santiago,App,3,1101044,3303132,544934.0
15865,13-06-2023,2057,Melanie Morales,28,valparaíso,Región de Valparaíso,App,4,510979,2043916,544934.0
15866,13-06-2023,1947,Rodrigo San Martín,40,santiago,Región Metropolitana de Santiago,Web,2,15406,30812,544934.0
15867,13-06-2023,3691,Francisca Sánchez,27,santiago,Región Metropolitana de Santiago,Web,1,415753,415753,544934.0
15868,13-06-2023,5762,Alexis Silva,22,santiago,Región Metropolitana de Santiago,Tienda,1,1023564,1023564,544934.0
15869,13-06-2023,5351,Michelle Cáceres,19,valparaíso,Región de Valparaíso,Web,1,250566,250566,544934.0
15871,14-06-2023,2093,Bárbara Ramírez,22,santiago,Región Metropolitana de Santiago,Web,3,290563,871689,544934.0
15873,14-06-2023,3086,Gonzalo Castro,47,temuco,Región de la Araucanía,Tienda,4,609263,2437052,544934.0
15874,14-06-2023,4152,Rodrigo Concha,34,santiago,Región Metropolitana de Santiago,Tienda,3,946799,2840397,544934.0
15875,14-06-2023,696,Noelia Casanova,24,santiago,Región Metropolitana de Santiago,Web,4,1184458,4627197,649558.0
15876,14-06-2023,4646,Luciano Contreras,22,viña del mar,Región de Valparaíso,App,4,633148,2532592,544934.0
15877,14-06-2023,5774,Alma Acosta,76,temuco,Región de la Araucanía,Tienda,2,872225,1744450,544934.0
15878,14-06-2023,2711,María Muñoz,25,santiago,Región Metropolitana de Santiago,App,2,794032,1588064,544934.0
15879,14-06-2023,2931,Consuelo Arévalo,33,santiago,Región Metropolitana de Santiago,Tienda,2,1173068,2346136,544934.0
15880,14-06-2023,3410,Daniel Barrientos,35,temuco,Región de la Araucanía,Tienda,4,526554,2106216,544934.0
15882,14-06-2023,4714,Mirta Farías,39,temuco,Región de la Araucanía,Tienda,1,866895,866895,544934.0
15885,14-06-2023,4856,Pablo Muñoz,18,valparaíso,Región de Valparaíso,Web,3,983962,2951886,544934.0
15886,14-06-2023,1040,José Bustos,30,la serena,Región de Coquimbo,App,2,754003,1508006,544934.0
15888,14-06-2023,1607,Sofía Venegas,59,santiago,Región Metropolitana de Santiago,Web,3,177501,532503,544934.0
15889,14-06-2023,5636,Segundo Suárez,56,viña del mar,Región de Valparaíso,Tienda,3,503601,1510803,544934.0
15890,14-06-2023,5726,Guillermo Gálvez,30,talca,Región del Maule,App,1,1163906,1163906,544934.0
15891,14-06-2023,3056,Aarón Orellana,24,temuco,Región de la Araucanía,App,4,1197892,4627197,544934.0
15892,14-06-2023,3681,Domingo Díaz,39,concepción,Región del Biobío,Web,1,174170,174170,544934.0
15895,14-06-2023,2197,María Navarrete,27,valparaíso,Región de Valparaíso,App,1,403958,403958,544934.0
15897,14-06-2023,2850,Susana Soto,25,la serena,Región de Coquimbo,Web,4,8246,32984,544934.0
15899,14-06-2023,1158,Dominga García,27,temuco,Región de la Araucanía,App,1,336153,336153,544934.0
15900,14-06-2023,1706,Celia Pérez,29,viña del mar,Región de Valparaíso,App,2,533742,1067484,544934.0
15902,15-06-2023,1233,Jessica Rodríguez,34,valparaíso,Región de Valparaíso,Web,2,973305,1946610,544934.0
15903,15-06-2023,3237,Patricio Marchant,26,viña del mar,Región de Valparaíso,Tienda,3,1126525,3379575,544934.0
15905,15-06-2023,1290,Marcelo Rubilar,24,temuco,Región de la Araucanía,Tienda,4,517435,2069740,544934.0
15907,15-06-2023,3729,Pamela Castillo,51,puerto montt,Región de los Lagos,Tienda,4,85257,341028,544934.0
15908,15-06-2023,1884,Nicole Pizarro,22,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,289787,1159148,544934.0
15911,15-06-2023,2240,Paula Aguilera,34,concepción,Región del Biobío,Web,2,1181608,2363216,544934.0
15912,15-06-2023,5796,Carla Acuña,49,santiago,Región Metropolitana de Santiago,Tienda,1,718884,718884,544934.0
15914,15-06-2023,23,Bruno Urbina,42,talca,Región del Maule,Tienda,2,427736,855472,362930.0
15917,15-06-2023,1422,Anahí Calderón,30,santiago,Región Metropolitana de Santiago,Web,1,632447,632447,544934.0
15918,15-06-2023,4306,Silvia Cerda,34,santiago,Región Metropolitana de Santiago,Web,2,67445,134890,544934.0
15919,15-06-2023,827,Jorge Valenzuela,51,antofagasta,Región de Antofagasta,Web,2,411373,822746,411711.0
15920,15-06-2023,4219,Claudia Gaete,29,santiago,Región Metropolitana de Santiago,Web,2,605037,1210074,544934.0
15923,15-06-2023,3396,Gloria Campos,48,valparaíso,Región de Valparaíso,Tienda,3,217902,653706,544934.0
15924,15-06-2023,3987,Jaime Salinas,30,valparaíso,Región de Valparaíso,App,3,879465,2638395,544934.0
15925,15-06-2023,3246,Darwin Ortiz,26,santiago,Región Metropolitana de Santiago,Tienda,3,1171114,3513342,544934.0
15926,15-06-2023,2985,Juan Lara,45,santiago,Región Metropolitana de Santiago,Web,1,23808,23808,544934.0
15927,15-06-2023,1442,Sebastián Manríquez,31,puerto montt,Región de los Lagos,Tienda,2,105274,210548,544934.0
15928,15-06-2023,1432,María Hidalgo,23,santiago,Región Metropolitana de Santiago,App,2,26394,52788,544934.0
15929,15-06-2023,5082,Elías Moya,34,santiago,Región Metropolitana de Santiago,Web,3,388064,1164192,544934.0
15931,16-06-2023,1374,Leandro Cortés,33,la serena,Región de Coquimbo,Web,3,984042,2952126,544934.0
15932,16-06-2023,1304,Mariana Cabrera,34,temuco,Región de la Araucanía,Web,4,338094,1352376,544934.0
15933,16-06-2023,1783,Mauricio Hernández,51,santiago,Región Metropolitana de Santiago,Tienda,4,1027900,4111600,544934.0
15937,16-06-2023,2890,Bernardo Concha,52,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,1,876614,876614,544934.0
15939,16-06-2023,4717,Mario Cruces,43,santiago,Región Metropolitana de Santiago,Tienda,1,471624,471624,544934.0
15942,16-06-2023,4784,César Saavedra,27,antofagasta,Región de Antofagasta,App,2,821404,1642808,544934.0
15943,16-06-2023,589,Eduardo Almonacid,42,concepción,Región del Biobío,App,4,743754,2975016,215241.0
15944,16-06-2023,2033,José Duarte,27,la serena,Región de Coquimbo,App,1,479153,479153,544934.0
15946,16-06-2023,1215,Lorena Acevedo,18,viña del mar,Región de Valparaíso,Web,1,678952,678952,544934.0
15947,16-06-2023,4781,Matías Oliva,26,antofagasta,Región de Antofagasta,Web,1,305540,305540,544934.0
15949,16-06-2023,342,Michelle Henríquez,44,valparaíso,Región de Valparaíso,Web,1,880534,880534,526125.0
15950,16-06-2023,5645,Carla Meza,43,santiago,Región Metropolitana de Santiago,Web,2,910248,1820496,544934.0
