id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,habitantes (2023),monto_compra
15741,09-06-2023,3038,Emmanuel Moya,29.0,concepción,biobío,App,4,162439,649756,1 036 142,
15742,09-06-2023,685,Cristian Córdova,42.0,rancagua,,Web,2,890788,1781576,,936438.0
15743,09-06-2023,1764,María Vidal,48.0,antofagasta,,Tienda,3,32896,98688,,
15744,09-06-2023,793,Julio Vilches,34.0,rancagua,o'higgins,Tienda,2,450912,901824,335 932,555300.0
15745,09-06-2023,4497,Adán Salas,,temuco,,Tienda,3,370060,1110180,,
15746,09-06-2023,5531,Diego Concha,47.0,concepción,bio bio,Web,1,221522,221522,,
15747,09-06-2023,5467,Carla Pavez,56.0,concepción,,App,4,14992,59968,,
15748,09-06-2023,1107,Sebastián Zúñiga,42.0,viña del mar,,Tienda,4,862440,3449760,,
15749,09-06-2023,5010,Patricio Sepúlveda,31.0,rancagua,o'higgins,Web,2,866157,1732314,335 932,
15750,09-06-2023,314,Inés Reyes,42.0,talca,maule,Tienda,3,559513,1678539,307 931,966384.0
15751,10-06-2023,456,Gumercindo Peña,19.0,santiago,metropolitana,Tienda,4,659963,2639852,,543363.0
15752,10-06-2023,1524,Omar Olivares,41.0,santiago,metropolitana,Web,2,729175,1458350,,
15753,10-06-2023,248,Juana González,,viña del mar,valparaiso,Tienda,2,30844,61688,,969989.0
15754,10-06-2023,508,Sebastián Bravo,35.0,santiago,rm,Tienda,1,262847,262847,,840284.0
15755,10-06-2023,3949,Marco Garrido,63.0,viña del mar,,Tienda,1,267960,267960,,
15756,10-06-2023,457,Josefina Sáez,30.0,santiago,rm,Web,1,606145,606145,,110218.0
15757,10-06-2023,5943,Leslie Villablanca,31.0,valparaíso,,Web,4,1088906,4355624,,
15758,10-06-2023,2929,Raúl Cabrera,26.0,santiago,rm,Tienda,2,926815,1853630,,
15759,10-06-2023,2467,Aracely Lazcano,,viña del mar,valparaiso,Web,2,198795,397590,,
15760,10-06-2023,123,Ariel Dinamarca,48.0,santiago,,Tienda,1,521754,521754,,386203.0
15761,10-06-2023,3045,Johana Aravena,27.0,santiago,metropolitana,Web,2,168873,337746,,
15762,10-06-2023,4124,María Venegas,76.0,santiago,region metropolitana,Web,2,623700,1247400,,
15763,10-06-2023,905,Matías Pinto,39.0,talca,maule,Web,1,561016,561016,307 931,479282.0
15764,10-06-2023,333,Inés Torres,27.0,santiago,rm,App,4,94423,377692,,112954.0
15765,10-06-2023,4797,Ximena Silva,,santiago,metropolitana,App,4,289427,1157708,,
15766,10-06-2023,3178,Marco Villa,24.0,santiago,,Web,2,1035415,2070830,,
15767,10-06-2023,942,Oscar Rojas,31.0,talca,maule,Tienda,3,21293,63879,307 931,598760.0
15768,10-06-2023,1723,Juan Toloza,50.0,antofagasta,,Web,3,751738,2255214,,
15769,10-06-2023,5281,Leopoldo Díaz,29.0,temuco,la araucanía,App,2,112500,225000,,
15770,10-06-2023,3633,Francisco Vargas,77.0,santiago,,Tienda,3,269830,809490,,
15771,10-06-2023,1241,José Bustos,40.0,talca,maule,Tienda,2,740737,1481474,307 931,
15772,10-06-2023,1874,Mario Vásquez,43.0,la serena,coquimbo,App,2,701892,1403784,534 239,
15773,10-06-2023,760,Ana López,38.0,antofagasta,,Web,4,866169,3464676,,809737.0
15774,10-06-2023,5728,Inés Muñoz,64.0,santiago,rm,Tienda,1,677732,677732,,
15775,10-06-2023,4381,Johanna Martínez,31.0,temuco,,App,4,922567,3690268,,
15776,10-06-2023,5488,Pamela Muñoz,28.0,concepción,biobío,Web,3,1073002,3219006,1 036 142,
15777,10-06-2023,4055,Félix Lara,27.0,valparaíso,valparaíso,App,2,129952,259904,954 253,
15778,10-06-2023,4030,Juan Alvarado,60.0,viña del mar,valparaiso,Tienda,2,46030,92060,,
15779,10-06-2023,1771,Claudina Reyes,37.0,santiago,,Web,4,646385,2585540,,
15780,10-06-2023,3732,Camilo Guzmán,40.0,viña del mar,,Web,2,792297,1584594,,
15781,11-06-2023,5365,Manuel Coronado,59.0,santiago,region metropolitana,Web,3,1135705,3407115,,
15782,11-06-2023,4776,Edgardo Rodríguez,47.0,concepción,biobío,Web,2,959237,1918474,1 036 142,
15783,11-06-2023,5843,Julio Riquelme,52.0,santiago,rm,Web,4,966876,3867504,,
15784,11-06-2023,3229,Ana Cortés,24.0,valparaíso,valparaíso,App,3,1170961,3512883,954 253,
15785,11-06-2023,4552,Washington Palacios,64.0,santiago,,Tienda,4,726115,2904460,,
15786,11-06-2023,5094,Sergio Sandoval,33.0,antofagasta,antofagasta,Tienda,2,404356,808712,441 211,
15787,11-06-2023,1197,Jeannette López,34.0,santiago,rm,Tienda,1,610352,610352,,
15788,11-06-2023,2778,Karina Alfaro,41.0,santiago,metropolitana,Web,3,318056,954168,,
15789,11-06-2023,4795,María Riquelme,41.0,santiago,,Web,1,987776,987776,,
15790,11-06-2023,5238,Juan Carrasco,37.0,talca,maule,Web,4,1007685,4030740,307 931,
15791,11-06-2023,703,Pía Alfaro,23.0,valparaíso,valparaíso,Tienda,1,693877,693877,954 253,402944.0
15792,11-06-2023,853,Lorena Avilés,18.0,viña del mar,valparaiso,Tienda,2,568257,1136514,,288915.0
15793,11-06-2023,1858,Lilian Rodríguez,19.0,concepción,bio bio,App,3,500020,1500060,,
15794,11-06-2023,538,Alejandro Flores,50.0,la serena,,Tienda,4,794559,3178236,,322613.0
15795,11-06-2023,4636,Solange Araya,27.0,concepción,,App,4,288461,1153844,,
15796,11-06-2023,3790,Antonia Villalobos,38.0,valparaíso,valparaíso,Tienda,2,287362,574724,954 253,
15797,11-06-2023,107,Joshua Zapata,40.0,viña del mar,,Web,1,334461,334461,,469345.0
15798,11-06-2023,660,María López,,santiago,region metropolitana,Web,1,719964,719964,,613700.0
15799,11-06-2023,4193,Claudia Sánchez,61.0,viña del mar,valparaiso,Web,4,1129071,4516284,,
15800,11-06-2023,5654,Lidia Luna,31.0,santiago,,Web,4,953171,3812684,,
15801,11-06-2023,3163,María Chávez,35.0,rancagua,o'higgins,Web,2,1074398,2148796,335 932,
15802,11-06-2023,4608,Andrea Díaz,50.0,antofagasta,,Web,4,638551,2554204,,
15803,11-06-2023,1498,Stephanie Rodríguez,54.0,puerto montt,los lagos,Tienda,2,152673,305346,328 924,
15804,11-06-2023,3722,Juan Carrillo,33.0,viña del mar,,Web,4,985485,3941940,,
15805,11-06-2023,3924,Fredy Valenzuela,45.0,santiago,region metropolitana,Web,4,123055,492220,,
15806,11-06-2023,4922,Fresia Neira,18.0,santiago,,App,4,514383,2057532,,
15807,11-06-2023,2629,María Solís,,santiago,region metropolitana,Tienda,3,434893,1304679,,
15808,11-06-2023,4054,Juan Arancibia,47.0,santiago,metropolitana,Web,4,251543,1006172,,
15809,11-06-2023,1917,Yerko Herrera,33.0,concepción,biobío,Tienda,2,491785,983570,1 036 142,
15810,11-06-2023,5261,Sebastián Alegría,55.0,concepción,bio bio,Tienda,2,421527,843054,,
15811,12-06-2023,2330,Pedro Valderrama,18.0,viña del mar,,Web,1,1052471,1052471,,
15812,12-06-2023,2206,Margarita Osses,18.0,temuco,,App,2,485428,970856,,
15813,12-06-2023,659,Fresia Espinoza,43.0,santiago,metropolitana,App,1,86492,86492,,681326.0
15814,12-06-2023,4043,Melany Sanhueza,27.0,santiago,,Tienda,4,1166369,4665476,,
15815,12-06-2023,5761,Cristóbal Bórquez,20.0,concepción,,App,1,690919,690919,,
15816,12-06-2023,100,Manuel Seguel,33.0,antofagasta,,Tienda,3,364515,1093545,,197102.0
15817,12-06-2023,3112,Esteban Manríquez,53.0,santiago,rm,Tienda,3,732621,2197863,,
15818,12-06-2023,5802,María Reyes,30.0,santiago,metropolitana,Web,3,658672,1976016,,
15819,12-06-2023,2932,Isolina Saldivia,44.0,antofagasta,,Tienda,4,380503,1522012,,
15820,12-06-2023,994,Juan Olguín,44.0,valparaíso,valparaíso,App,4,647881,2591524,954 253,631208.0
15821,12-06-2023,4227,Ricardo Ruiz,64.0,temuco,la araucanía,App,4,175493,701972,,
15822,12-06-2023,3622,Hernán Almonacid,34.0,santiago,region metropolitana,Tienda,4,816247,3264988,,
15823,12-06-2023,2870,Alexander Silva,27.0,santiago,region metropolitana,App,2,1103969,2207938,,
15824,12-06-2023,3450,Pablo Aguilar,39.0,viña del mar,,Tienda,3,385061,1155183,,
15825,12-06-2023,2064,Erika González,57.0,puerto montt,los lagos,App,1,1048353,1048353,328 924,
15826,12-06-2023,2324,Francisco Araya,48.0,viña del mar,valparaiso,Tienda,1,456460,456460,,
15827,12-06-2023,3788,Bernardo Fernández,42.0,temuco,la araucanía,Web,4,133212,532848,,
15828,12-06-2023,4510,Benjamín Maturana,60.0,viña del mar,,Web,3,1162083,3486249,,
15829,12-06-2023,1153,Laura Rubio,28.0,temuco,la araucanía,App,2,768973,1537946,,
15830,12-06-2023,449,Mauricio González,38.0,santiago,,Tienda,4,138461,553844,,438634.0
15831,12-06-2023,675,Alison Sandoval,41.0,antofagasta,antofagasta,Web,4,664191,2656764,441 211,469357.0
15832,12-06-2023,465,Roxana Vicencio,72.0,santiago,rm,Web,4,143421,573684,,965955.0
15833,12-06-2023,3195,Graciela Araneda,40.0,concepción,,Web,3,309371,928113,,
15834,12-06-2023,389,Alicia Rivera,52.0,concepción,bio bio,Web,3,277541,832623,,775553.0
15835,12-06-2023,3038,Emmanuel Moya,29.0,concepción,biobío,App,3,425546,1276638,1 036 142,
15836,12-06-2023,645,Myriam Herrera,,santiago,,Tienda,3,554041,1662123,,207786.0
15837,12-06-2023,1398,Nolberto Moya,42.0,la serena,coquimbo,Tienda,1,46478,46478,534 239,
15838,12-06-2023,5131,Michelle Benítez,,temuco,la araucanía,Web,1,258621,258621,,
15839,12-06-2023,1555,Fabián López,18.0,talca,,Web,3,431667,1295001,,
15840,12-06-2023,3177,Wilma Catalán,36.0,santiago,,Web,1,565006,565006,,
15841,13-06-2023,1478,Juan Fierro,19.0,santiago,metropolitana,App,4,586778,2347112,,
15842,13-06-2023,2474,Andrea Sáez,20.0,puerto montt,,App,2,873943,1747886,,
15843,13-06-2023,2786,Anahí San Martín,26.0,viña del mar,valparaiso,Web,4,425857,1703428,,
15844,13-06-2023,922,Maritza Castillo,30.0,santiago,,App,2,1063160,2126320,,538688.0
15845,13-06-2023,805,Rosa Sánchez,46.0,talca,,Tienda,3,288185,864555,,481718.0
15846,13-06-2023,4347,Tatiana Carrillo,38.0,la serena,,App,1,1124738,1124738,,
15847,13-06-2023,2224,Alan Flores,54.0,valparaíso,valparaíso,Tienda,1,1181714,1181714,954 253,
15848,13-06-2023,343,Amanda Vidal,54.0,talca,,App,2,277531,555062,,255882.0
15849,13-06-2023,820,María Ávila,23.0,santiago,,Web,1,371961,371961,,401678.0
15850,13-06-2023,28,Marcia Pérez,51.0,valparaíso,,Tienda,3,408709,1226127,,562811.0
15851,13-06-2023,1360,Jennifer González,40.0,rancagua,o'higgins,Web,2,407976,815952,335 932,
15852,13-06-2023,1277,Patricia Rojas,,talca,,Tienda,2,526688,1053376,,
15853,13-06-2023,4546,Natalia Muñoz,59.0,antofagasta,antofagasta,Tienda,1,1096443,1096443,441 211,
15854,13-06-2023,1742,Renato Cáceres,,santiago,,Web,3,1114487,3343461,,
15855,13-06-2023,2712,Rafael Arévalo,23.0,valparaíso,valparaíso,Web,4,232298,929192,954 253,
15856,13-06-2023,339,Alejandro Águila,49.0,valparaíso,,Web,4,365373,1461492,,526756.0
15857,13-06-2023,5720,Aldo Osses,42.0,santiago,rm,Tienda,3,451981,1355943,,
15858,13-06-2023,3350,Sergio Montes,27.0,santiago,rm,Tienda,4,298926,1195704,,
15859,13-06-2023,3505,María Aranda,47.0,santiago,,Web,3,1143485,3430455,,
15860,13-06-2023,245,Pedro Osorio,22.0,valparaíso,valparaíso,Web,4,295822,1183288,954 253,113911.0
15861,13-06-2023,3548,Ricardo Oñate,34.0,rancagua,,Tienda,3,843709,2531127,,
15862,13-06-2023,4140,Camila Flores,27.0,santiago,,Tienda,1,231874,231874,,
15863,13-06-2023,5115,Cristopher Jofré,23.0,santiago,metropolitana,Tienda,4,867471,3469884,,
15864,13-06-2023,4788,Anahí Guzmán,25.0,santiago,metropolitana,App,3,1101044,3303132,,
15865,13-06-2023,2057,Melanie Morales,28.0,valparaíso,valparaíso,App,4,510979,2043916,954 253,
15866,13-06-2023,1947,Rodrigo San Martín,40.0,santiago,region metropolitana,Web,2,15406,30812,,
15867,13-06-2023,3691,Francisca Sánchez,27.0,santiago,region metropolitana,Web,1,415753,415753,,
15868,13-06-2023,5762,Alexis Silva,22.0,santiago,rm,Tienda,1,1023564,1023564,,
15869,13-06-2023,5351,Michelle Cáceres,19.0,valparaíso,valparaíso,Web,1,250566,250566,954 253,
15870,13-06-2023,4791,Carlos Martínez,47.0,valparaíso,,Tienda,4,739430,2957720,,
15871,14-06-2023,2093,Bárbara Ramírez,22.0,santiago,rm,Web,3,290563,871689,,
15872,14-06-2023,3497,Marcela Tapia,,concepción,,Tienda,4,949198,3796792,,
15873,14-06-2023,3086,Gonzalo Castro,47.0,temuco,la araucanía,Tienda,4,609263,2437052,,
15874,14-06-2023,4152,Rodrigo Concha,34.0,santiago,rm,Tienda,3,946799,2840397,,
15875,14-06-2023,696,Noelia Casanova,24.0,santiago,region metropolitana,Web,4,1184458,4737832,,649558.0
15876,14-06-2023,4646,Luciano Contreras,22.0,viña del mar,valparaiso,App,4,633148,2532592,,
15877,14-06-2023,5774,Alma Acosta,76.0,temuco,la araucanía,Tienda,2,872225,1744450,,
15878,14-06-2023,2711,María Muñoz,25.0,santiago,metropolitana,App,2,794032,1588064,,
15879,14-06-2023,2931,Consuelo Arévalo,33.0,santiago,rm,Tienda,2,1173068,2346136,,
15880,14-06-2023,3410,Daniel Barrientos,35.0,temuco,la araucanía,Tienda,4,526554,2106216,,
15881,14-06-2023,2291,José Flores,39.0,concepción,,Web,2,15055,30110,,
15882,14-06-2023,4714,Mirta Farías,39.0,temuco,la araucanía,Tienda,1,866895,866895,,
15883,14-06-2023,2120,Javiera Guzmán,,valparaíso,,Web,4,842798,3371192,,
15884,14-06-2023,3177,Wilma Catalán,36.0,santiago,,Web,3,855190,2565570,,
15885,14-06-2023,4856,Pablo Muñoz,18.0,valparaíso,valparaíso,Web,3,983962,2951886,954 253,
15886,14-06-2023,1040,José Bustos,30.0,la serena,coquimbo,App,2,754003,1508006,534 239,
15887,14-06-2023,4602,Patricia Salgado,,antofagasta,,Tienda,4,306495,1225980,,
15888,14-06-2023,1607,Sofía Venegas,59.0,santiago,metropolitana,Web,3,177501,532503,,
15889,14-06-2023,5636,Segundo Suárez,56.0,viña del mar,valparaiso,Tienda,3,503601,1510803,,
15890,14-06-2023,5726,Guillermo Gálvez,30.0,talca,maule,App,1,1163906,1163906,307 931,
15891,14-06-2023,3056,Aarón Orellana,24.0,temuco,la araucanía,App,4,1197892,4791568,,
15892,14-06-2023,3681,Domingo Díaz,39.0,concepción,biobío,Web,1,174170,174170,1 036 142,
15893,14-06-2023,5990,Catherine Calderón,35.0,antofagasta,,Tienda,1,92839,92839,,
15894,14-06-2023,3499,Alonso Gatica,,santiago,,Tienda,1,741095,741095,,
15895,14-06-2023,2197,María Navarrete,27.0,valparaíso,valparaíso,App,1,403958,403958,954 253,
15896,14-06-2023,2388,Marco López,,concepción,,Tienda,4,267917,1071668,,
15897,14-06-2023,2850,Susana Soto,25.0,la serena,coquimbo,Web,4,8246,32984,534 239,
15898,14-06-2023,5858,Magdalena Díaz,49.0,rancagua,,Tienda,2,143591,287182,,
15899,14-06-2023,1158,Dominga García,27.0,temuco,la araucanía,App,1,336153,336153,,
15900,14-06-2023,1706,Celia Pérez,29.0,viña del mar,valparaiso,App,2,533742,1067484,,
15901,15-06-2023,1640,Luis Venegas,25.0,concepción,,App,3,530820,1592460,,
15902,15-06-2023,1233,Jessica Rodríguez,34.0,valparaíso,valparaíso,Web,2,973305,1946610,954 253,
15903,15-06-2023,3237,Patricio Marchant,26.0,viña del mar,valparaiso,Tienda,3,1126525,3379575,,
15904,15-06-2023,4154,Verónica Paredes,,la serena,,Web,4,161989,647956,,
15905,15-06-2023,1290,Marcelo Rubilar,24.0,temuco,la araucanía,Tienda,4,517435,2069740,,
15906,15-06-2023,4277,Gladys Romero,39.0,talca,,Tienda,4,691566,2766264,,
15907,15-06-2023,3729,Pamela Castillo,51.0,puerto montt,los lagos,Tienda,4,85257,341028,328 924,
15908,15-06-2023,1884,Nicole Pizarro,22.0,rancagua,o'higgins,Web,4,289787,1159148,335 932,
15909,15-06-2023,5064,Cesar Retamal,58.0,santiago,,Tienda,1,46442,46442,,
15910,15-06-2023,1826,Pamela Bustos,21.0,santiago,,Web,3,660584,1981752,,
15911,15-06-2023,2240,Paula Aguilera,,concepción,bio bio,Web,2,1181608,2363216,,
15912,15-06-2023,5796,Carla Acuña,49.0,santiago,rm,Tienda,1,718884,718884,,
15913,15-06-2023,5803,John Quiroga,48.0,temuco,,Web,1,653219,653219,,
15914,15-06-2023,23,Bruno Urbina,42.0,talca,maule,Tienda,2,427736,855472,307 931,362930.0
15915,15-06-2023,3074,Daniella Núñez,38.0,la serena,,Web,3,1076804,3230412,,
15916,15-06-2023,4253,Pamela Martínez,20.0,la serena,,Tienda,2,559524,1119048,,
15917,15-06-2023,1422,Anahí Calderón,30.0,santiago,metropolitana,Web,1,632447,632447,,
15918,15-06-2023,4306,Silvia Cerda,,santiago,metropolitana,Web,2,67445,134890,,
15919,15-06-2023,827,Jorge Valenzuela,51.0,antofagasta,antofagasta,Web,2,411373,822746,441 211,411711.0
15920,15-06-2023,4219,Claudia Gaete,29.0,santiago,metropolitana,Web,2,605037,1210074,,
15921,15-06-2023,5666,Pedro Fuentes,,valparaíso,,App,3,550836,1652508,,
15922,15-06-2023,1209,Andrés Lagos,61.0,temuco,,App,4,89117,356468,,
15923,15-06-2023,3396,Gloria Campos,48.0,valparaíso,valparaíso,Tienda,3,217902,653706,954 253,
15924,15-06-2023,3987,Jaime Salinas,30.0,valparaíso,valparaíso,App,3,879465,2638395,954 253,
15925,15-06-2023,3246,Darwin Ortiz,26.0,santiago,metropolitana,Tienda,3,1171114,3513342,,
15926,15-06-2023,2985,Juan Lara,45.0,santiago,region metropolitana,Web,1,23808,23808,,
15927,15-06-2023,1442,Sebastián Manríquez,31.0,puerto montt,los lagos,Tienda,2,105274,210548,328 924,
15928,15-06-2023,1432,María Hidalgo,23.0,santiago,rm,App,2,26394,52788,,
15929,15-06-2023,5082,Elías Moya,,santiago,metropolitana,Web,3,388064,1164192,,
15930,15-06-2023,1862,Alejandro Oyarzún,29.0,temuco,,Tienda,4,334149,1336596,,
15931,16-06-2023,1374,Leandro Cortés,33.0,la serena,coquimbo,Web,3,984042,2952126,534 239,
15932,16-06-2023,1304,Mariana Cabrera,,temuco,la araucanía,Web,4,338094,1352376,,
15933,16-06-2023,1783,Mauricio Hernández,51.0,santiago,metropolitana,Tienda,4,1027900,4111600,,
15934,16-06-2023,3088,Clodomiro Venegas,,talca,,Tienda,1,578230,578230,,
15935,16-06-2023,3522,Elba Quispe,18.0,temuco,,Web,3,779283,2337849,,
15936,16-06-2023,2384,Francisco Bugueño,37.0,rancagua,,Web,2,29719,59438,,
15937,16-06-2023,2890,Bernardo Concha,52.0,rancagua,o'higgins,Tienda,1,876614,876614,335 932,
15938,16-06-2023,654,Olga Herrera,39.0,santiago,,Web,2,704083,1408166,,770896.0
15939,16-06-2023,4717,Mario Cruces,43.0,santiago,metropolitana,Tienda,1,471624,471624,,
15940,16-06-2023,4076,Diego Gatica,,temuco,,App,1,839819,839819,,
15941,16-06-2023,191,Matías Meneses,36.0,valparaíso,,Web,3,262936,788808,,183792.0
15942,16-06-2023,4784,César Saavedra,27.0,antofagasta,antofagasta,App,2,821404,1642808,441 211,
15943,16-06-2023,589,Eduardo Almonacid,42.0,concepción,biobío,App,4,743754,2975016,1 036 142,215241.0
15944,16-06-2023,2033,José Duarte,27.0,la serena,coquimbo,App,1,479153,479153,534 239,
15945,16-06-2023,5876,Fernando Fernández,34.0,valparaíso,,Tienda,3,562067,1686201,,
15946,16-06-2023,1215,Lorena Acevedo,18.0,viña del mar,valparaiso,Web,1,678952,678952,,
15947,16-06-2023,4781,Matías Oliva,26.0,antofagasta,antofagasta,Web,1,305540,305540,441 211,
15948,16-06-2023,2934,Francisco Díaz,22.0,temuco,,App,2,90858,181716,,
15949,16-06-2023,342,Michelle Henríquez,44.0,valparaíso,valparaíso,Web,1,880534,880534,954 253,526125.0
15950,16-06-2023,5645,Carla Meza,43.0,santiago,rm,Web,2,910248,1820496,,
15951,16-06-2023,2587,Alberto Abarca,60.0,concepción,bio bio,Tienda,2,1166775,2333550,,
15952,16-06-2023,5350,Bastián Espinoza,,santiago,region metropolitana,Web,2,1020613,2041226,,
15953,16-06-2023,4818,Carlos Hernández,31.0,santiago,,Tienda,4,282350,1129400,,
15954,16-06-2023,5440,María Morán,20.0,rancagua,,Web,2,481113,962226,,
15955,16-06-2023,3787,Trinidad Pérez,57.0,concepción,biobío,Tienda,1,992452,992452,1 036 142,
15956,16-06-2023,1364,Javiera Pincheira,24.0,viña del mar,,Web,3,26580,79740,,
15957,16-06-2023,3178,Marco Villa,24.0,santiago,,App,1,937611,937611,,
15958,16-06-2023,3941,Gisela Cortés,21.0,rancagua,o'higgins,Tienda,1,894279,894279,335 932,
15959,16-06-2023,213,Miguel Rojas,41.0,puerto montt,,Web,3,656816,1970448,,686765.0
15960,16-06-2023,5817,Daniel Alarcón,25.0,antofagasta,,Web,1,396823,396823,,
15961,17-06-2023,3753,Arturo González,52.0,antofagasta,antofagasta,App,3,961669,2885007,441 211,
15962,17-06-2023,3586,Catalina Navarro,18.0,santiago,rm,Tienda,4,771289,3085156,,
15963,17-06-2023,2360,Jaime Zúñiga,42.0,puerto montt,los lagos,Tienda,1,760670,760670,328 924,
15964,17-06-2023,5983,Dominique Godoy,43.0,concepción,bio bio,Web,2,1123049,2246098,,
15965,17-06-2023,2359,Oliver Concha,38.0,antofagasta,,Tienda,3,1134628,3403884,,
15966,17-06-2023,1561,Tamara Pérez,44.0,viña del mar,,Web,2,472054,944108,,
15967,17-06-2023,1235,Karla Rivera,25.0,la serena,coquimbo,App,2,802549,1605098,534 239,
15968,17-06-2023,4919,Cristian Prieto,34.0,santiago,metropolitana,Web,2,852234,1704468,,
15969,17-06-2023,1765,Julio Ormeño,,concepción,biobío,Web,1,114700,114700,1 036 142,
15970,17-06-2023,1739,Jorge Almonacid,,santiago,region metropolitana,Tienda,2,875965,1751930,,
15971,17-06-2023,2657,Michael Ramos,,santiago,,App,1,108546,108546,,
15972,17-06-2023,4405,Amelia Zamorano,45.0,viña del mar,,Tienda,1,862449,862449,,
15973,17-06-2023,5769,Gladys Urrutia,71.0,concepción,,Tienda,4,482186,1928744,,
15974,17-06-2023,967,Claudia Paredes,61.0,santiago,rm,Tienda,2,1093280,2186560,,747141.0
15975,17-06-2023,292,María Díaz,24.0,temuco,,Web,2,347153,694306,,133613.0
15976,17-06-2023,569,Jean Mamani,45.0,santiago,region metropolitana,Tienda,3,333172,999516,,913743.0
15977,17-06-2023,4646,Luciano Contreras,22.0,viña del mar,valparaiso,App,3,578445,1735335,,
15978,17-06-2023,4650,Rosa Gómez,32.0,concepción,,Tienda,1,433139,433139,,
15979,17-06-2023,5539,Rocío Droguett,22.0,santiago,metropolitana,Web,3,45390,136170,,
15980,17-06-2023,3336,Gaspar Arancibia,32.0,santiago,metropolitana,Tienda,4,1150032,4600128,,
15981,17-06-2023,1605,Marcela Encina,50.0,temuco,la araucanía,Tienda,3,703738,2111214,,
15982,17-06-2023,3122,Tomás Tapia,,rancagua,o'higgins,Web,4,706338,2825352,335 932,
15983,17-06-2023,1967,Maximiliano Alvarado,44.0,temuco,,Tienda,3,270385,811155,,
15984,17-06-2023,764,Yanet Romero,40.0,concepción,bio bio,Tienda,3,109076,327228,,769552.0
15985,17-06-2023,179,Fernanda Chamorro,50.0,santiago,,Tienda,4,231432,925728,,943057.0
15986,17-06-2023,3819,Jorge Guerrero,31.0,concepción,biobío,Tienda,4,320912,1283648,1 036 142,
15987,17-06-2023,1813,Carolina Jiménez,,viña del mar,,Tienda,3,924117,2772351,,
15988,17-06-2023,1228,Víctor Mena,42.0,concepción,biobío,Tienda,4,125621,502484,1 036 142,
15989,17-06-2023,2947,Almendra Silva,50.0,santiago,metropolitana,App,2,75370,150740,,
15990,17-06-2023,5916,Isabel Fierro,70.0,santiago,metropolitana,Tienda,4,895255,3581020,,
15991,18-06-2023,3406,Solange Norambuena,49.0,santiago,rm,Web,4,925932,3703728,,
15992,18-06-2023,1910,Juana Palma,64.0,rancagua,,Web,1,502750,502750,,
15993,18-06-2023,1565,Sergio Yáñez,23.0,rancagua,,App,2,872677,1745354,,
15994,18-06-2023,3724,Esteban Riveros,25.0,santiago,rm,App,3,650877,1952631,,
15995,18-06-2023,4541,Cristian López,43.0,viña del mar,,Web,2,102130,204260,,
15996,18-06-2023,5789,Christofer Faúndez,26.0,rancagua,,Web,2,1025084,2050168,,
15997,18-06-2023,1140,Valentina Inostroza,21.0,valparaíso,valparaíso,Web,4,986118,3944472,954 253,
15998,18-06-2023,2791,Marco Ormeño,27.0,viña del mar,valparaiso,App,2,461708,923416,,
15999,18-06-2023,5223,Renato Ortiz,,santiago,rm,Web,4,173794,695176,,
16000,18-06-2023,5,Marcelo Cornejo,45.0,valparaíso,,Tienda,4,398842,1595368,,240417.0
16001,18-06-2023,3442,Sophia Salas,,valparaíso,,Tienda,1,747706,747706,,
16002,18-06-2023,465,Roxana Vicencio,72.0,santiago,rm,Tienda,3,337606,1012818,,965955.0
16003,18-06-2023,695,Margarita Donoso,30.0,concepción,,Web,4,1103849,4415396,,203353.0
16004,18-06-2023,1905,Martín Cortés,19.0,santiago,region metropolitana,Tienda,1,242282,242282,,
16005,18-06-2023,5286,Yanara Pérez,31.0,concepción,bio bio,App,3,966353,2899059,,
16006,18-06-2023,2310,Jorge Lizama,45.0,temuco,,Tienda,2,143284,286568,,
16007,18-06-2023,3699,Hilda Araya,34.0,temuco,la araucanía,App,2,1028406,2056812,,
16008,18-06-2023,2442,Martina Ferreira,41.0,antofagasta,antofagasta,Tienda,2,445756,891512,441 211,
16009,18-06-2023,3792,Ingrid Villagra,,viña del mar,valparaiso,App,2,969784,1939568,,
16010,18-06-2023,4350,Ivonne Flores,49.0,la serena,coquimbo,App,1,717748,717748,534 239,
16011,18-06-2023,3931,Valeria Yáñez,25.0,antofagasta,,Web,2,922900,1845800,,
16012,18-06-2023,1171,Álvaro Rojo,28.0,concepción,bio bio,Tienda,4,717553,2870212,,
16013,18-06-2023,2221,Fernando Medina,49.0,santiago,rm,App,2,898594,1797188,,
16014,18-06-2023,4949,Raúl Arriagada,43.0,talca,maule,Tienda,1,82032,82032,307 931,
16015,18-06-2023,3933,Ronny Videla,33.0,santiago,metropolitana,Tienda,1,293007,293007,,
16016,18-06-2023,3021,Eduardo Henríquez,30.0,concepción,biobío,App,4,559752,2239008,1 036 142,
16017,18-06-2023,250,Gabriel Rivera,18.0,antofagasta,,Web,1,209987,209987,,867709.0
16018,18-06-2023,14,Frank Quiroz,,viña del mar,valparaiso,App,3,840263,2520789,,291105.0
16019,18-06-2023,5935,Vicente Estrada,30.0,santiago,,Web,4,549213,2196852,,
16020,18-06-2023,5624,Ximena Morales,41.0,santiago,metropolitana,Web,2,867054,1734108,,
16021,19-06-2023,4258,Julieta Barría,34.0,talca,maule,Tienda,2,1111092,2222184,307 931,
16022,19-06-2023,3502,Eduardo López,43.0,santiago,region metropolitana,Web,1,775843,775843,,
